text,entities
Tắt đèn chiếu sáng ở khu 1,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 1"", ""start"": 21, ""end"": 26}]"
Bật máy tưới ở khu S,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 15, ""end"": 20}]"
Bật máy tưới ở khu O vì độ ẩm đất thấp,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu O"", ""start"": 15, ""end"": 20}, {""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 24, ""end"": 33}]"
ánh sáng của khu P,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu P"", ""start"": 13, ""end"": 18}]"
chuối cau có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""chuối cau"", ""start"": 0, ""end"": 9}]"
Bệnh hại ở hành tím xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""hành tím"", ""start"": 11, ""end"": 19}]"
Bệnh thối rễ ở chuối xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""chuối"", ""start"": 15, ""end"": 20}]"
Bật bơm trong 20 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""DURATION"", ""value"": ""20 phút"", ""start"": 14, ""end"": 21}]"
Cho tôi thông tin về nguồn gốc của cây cà tím,"[{""type"": ""CROP"", ""value"": ""cà tím"", ""start"": 39, ""end"": 45}]"
Dấu hiệu của bắp cải thiếu đạm,"[{""type"": ""CROP"", ""value"": ""bắp cải"", ""start"": 13, ""end"": 20}]"
Chi phí năm 2025 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""năm 2025"", ""start"": 8, ""end"": 16}]"
Doanh thu quý này,"[{""type"": ""DATE"", ""value"": ""quý này"", ""start"": 10, ""end"": 17}]"
Dấu hiệu của cam Cao Phong thiếu đạm,"[{""type"": ""CROP"", ""value"": ""cam Cao Phong"", ""start"": 13, ""end"": 26}]"
Bật hệ thống tưới trong 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 24, ""end"": 36}]"
Dấu hiệu của đậu cô ve thiếu kali,"[{""type"": ""CROP"", ""value"": ""đậu cô ve"", ""start"": 13, ""end"": 22}]"
Bật đèn khu S 30 phút,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""30 phút"", ""start"": 14, ""end"": 21}]"
Bật tưới ở vườn xoài,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""vườn xoài"", ""start"": 11, ""end"": 20}]"
Dấu hiệu của bưởi da xanh thiếu đạm,"[{""type"": ""CROP"", ""value"": ""bưởi da xanh"", ""start"": 13, ""end"": 25}]"
Dấu hiệu của rau ngót thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""rau ngót"", ""start"": 13, ""end"": 21}]"
Cho tôi thông tin về nguồn gốc của cây rau má,"[{""type"": ""CROP"", ""value"": ""rau má"", ""start"": 39, ""end"": 45}]"
Sâu đục thân ở cải thảo xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cải thảo"", ""start"": 15, ""end"": 23}]"
bầu cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""bầu"", ""start"": 0, ""end"": 3}]"
Thông tin về giống bí đao,"[{""type"": ""CROP"", ""value"": ""bí đao"", ""start"": 19, ""end"": 25}]"
Tắt tưới ở khu Q,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 11, ""end"": 16}]"
Bật đèn ở khu E,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 10, ""end"": 15}]"
Bệnh phấn trắng ở ổi Nữ Hoàng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ổi Nữ Hoàng"", ""start"": 18, ""end"": 29}]"
Xem độ ẩm đất ở khu U,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 4, ""end"": 13}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 16, ""end"": 21}]"
độ ẩm ở vườn bưởi,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""vườn bưởi"", ""start"": 8, ""end"": 17}]"
Bón phân cho giai đoạn kích thích ra hoa ở sắn như thế nào,"[{""type"": ""CROP"", ""value"": ""sắn"", ""start"": 43, ""end"": 46}]"
độ ẩm không khí của khu Z,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu Z"", ""start"": 20, ""end"": 25}]"
Tưới 1 giờ,"[{""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 5, ""end"": 10}]"
độ ẩm không khí ở khu 5,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 18, ""end"": 23}]"
khu K có độ ẩm không khí bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu K"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 9, ""end"": 24}]"
Cách phòng trừ sâu hại chính cho cây nấm,"[{""type"": ""CROP"", ""value"": ""nấm"", ""start"": 37, ""end"": 40}]"
Tổng chi phí tháng 1,"[{""type"": ""DATE"", ""value"": ""tháng 1"", ""start"": 13, ""end"": 20}]"
Tổng doanh thu tháng 4,"[{""type"": ""DATE"", ""value"": ""tháng 4"", ""start"": 15, ""end"": 22}]"
Đất trồng phù hợp cho cây thanh long,"[{""type"": ""CROP"", ""value"": ""thanh long"", ""start"": 26, ""end"": 36}]"
ánh sáng khu B đang là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 9, ""end"": 14}]"
Tắt bơm nước khu F sau 45 phút,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""45 phút"", ""start"": 23, ""end"": 30}]"
độ ẩm không khí là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""độ ẩm không khí"", ""start"": 0, ""end"": 15}]"
Bệnh phấn trắng ở ngò rí xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""ngò rí"", ""start"": 18, ""end"": 24}]"
Cách trồng vải u trứng,"[{""type"": ""CROP"", ""value"": ""vải u trứng"", ""start"": 11, ""end"": 22}]"
Bệnh phấn trắng ở lúa tẻ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""lúa tẻ"", ""start"": 18, ""end"": 24}]"
cường độ ánh sáng ở khu W,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 20, ""end"": 25}]"
Dấu hiệu của đậu nành thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""đậu nành"", ""start"": 13, ""end"": 21}]"
Cho tôi thông tin về nguồn gốc của cây cà phê vối,"[{""type"": ""CROP"", ""value"": ""cà phê vối"", ""start"": 39, ""end"": 49}]"
lux ở khu I,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 6, ""end"": 11}]"
Tắt tưới,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}]"
Chi phí tháng 7,"[{""type"": ""DATE"", ""value"": ""tháng 7"", ""start"": 8, ""end"": 15}]"
Sâu đục thân ở riềng xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""riềng"", ""start"": 15, ""end"": 20}]"
Bệnh phấn trắng ở nhãn Ido xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nhãn Ido"", ""start"": 18, ""end"": 26}]"
Tôi muốn biết về giống cải thìa,"[{""type"": ""CROP"", ""value"": ""cải thìa"", ""start"": 23, ""end"": 31}]"
Tôi muốn biết về giống chôm chôm,"[{""type"": ""CROP"", ""value"": ""chôm chôm"", ""start"": 23, ""end"": 32}]"
Dấu hiệu của hoa lay ơn thiếu đạm,"[{""type"": ""CROP"", ""value"": ""hoa lay ơn"", ""start"": 13, ""end"": 23}]"
Bật hệ thống tưới ở khu F trong 45 phút,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới"", ""start"": 4, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 20, ""end"": 25}, {""type"": ""DURATION"", ""value"": ""45 phút"", ""start"": 32, ""end"": 39}]"
"độ ẩm khu K cao quá, tắt đèn","[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 6, ""end"": 11}, {""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 25, ""end"": 28}]"
nhiệt độ ở khu F,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 0, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu F"", ""start"": 11, ""end"": 16}]"
Tắt máy tưới khu 1 sau 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""máy tưới"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu 1"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 23, ""end"": 35}]"
Bật bơm nước khu K 2 giờ,"[{""type"": ""DEVICE"", ""value"": ""bơm nước"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 13, ""end"": 18}, {""type"": ""DURATION"", ""value"": ""2 giờ"", ""start"": 19, ""end"": 24}]"
Dấu hiệu của nghệ thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""nghệ"", ""start"": 13, ""end"": 17}]"
cà chua cần bón phân gì,"[{""type"": ""CROP"", ""value"": ""cà chua"", ""start"": 0, ""end"": 7}]"
Dấu hiệu của ngô ngọt thiếu kali,"[{""type"": ""CROP"", ""value"": ""ngô ngọt"", ""start"": 13, ""end"": 21}]"
lux ở khu A,"[{""type"": ""METRIC"", ""value"": ""lux"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 6, ""end"": 11}]"
Bệnh hại ở dâu tây xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""dâu tây"", ""start"": 11, ""end"": 18}]"
Bật đèn chiếu sáng ở khu N vì độ ẩm thấp,"[{""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 4, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 21, ""end"": 26}, {""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 30, ""end"": 35}]"
Thu hoạch riềng khi nào,"[{""type"": ""CROP"", ""value"": ""riềng"", ""start"": 10, ""end"": 15}]"
Xem nhiệt độ ở khu U,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 15, ""end"": 20}]"
Cách trồng cải thìa,"[{""type"": ""CROP"", ""value"": ""cải thìa"", ""start"": 11, ""end"": 19}]"
khu M có nhiệt độ đất bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu M"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 9, ""end"": 21}]"
Xem ánh sáng ở khu W,"[{""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 15, ""end"": 20}]"
Bật bóng đèn ở khu E trong 4 giờ,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu E"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""4 giờ"", ""start"": 27, ""end"": 32}]"
Bệnh loét ở xoài Đài Loan xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""xoài Đài Loan"", ""start"": 12, ""end"": 25}]"
Cách phòng trừ sâu hại chính cho cây hoa mai,"[{""type"": ""CROP"", ""value"": ""hoa mai"", ""start"": 37, ""end"": 44}]"
Doanh thu quý 2 bao nhiêu,"[{""type"": ""DATE"", ""value"": ""quý 2"", ""start"": 10, ""end"": 15}]"
Bật máy bơm ở khu C,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 14, ""end"": 19}]"
"nhiệt độ đất khu D cao quá, tắt đèn chiếu sáng","[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu D"", ""start"": 13, ""end"": 18}, {""type"": ""DEVICE"", ""value"": ""đèn chiếu sáng"", ""start"": 32, ""end"": 46}]"
Bệnh ở thanh long ruột đỏ xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thanh long ruột đỏ"", ""start"": 7, ""end"": 25}]"
cường độ ánh sáng ở khu U,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 0, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu U"", ""start"": 20, ""end"": 25}]"
Tôi muốn biết về giống sapoche,"[{""type"": ""CROP"", ""value"": ""sapoche"", ""start"": 23, ""end"": 30}]"
Kiểm tra độ ẩm đất khu 5,"[{""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 9, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu 5"", ""start"": 19, ""end"": 24}]"
Thu hoạch lúa OM 5451 khi nào,"[{""type"": ""CROP"", ""value"": ""lúa OM 5451"", ""start"": 10, ""end"": 21}]"
nhiệt độ đất ở khu N,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu N"", ""start"": 15, ""end"": 20}]"
Chi phí tháng 3 là bao nhiêu,"[{""type"": ""DATE"", ""value"": ""tháng 3"", ""start"": 8, ""end"": 15}]"
Bệnh loét ở nấm rơm xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""nấm rơm"", ""start"": 12, ""end"": 19}]"
khu J có ánh sáng bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu J"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""ánh sáng"", ""start"": 9, ""end"": 17}]"
Bệnh vàng lá ở đậu xanh xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu xanh"", ""start"": 15, ""end"": 23}]"
Cho tôi thông tin về cây nấm bào ngư,"[{""type"": ""CROP"", ""value"": ""nấm bào ngư"", ""start"": 25, ""end"": 36}]"
ớt hiểm có yêu cầu gì về sinh thái,"[{""type"": ""CROP"", ""value"": ""ớt hiểm"", ""start"": 0, ""end"": 7}]"
Kỹ thuật chăm sóc táo,"[{""type"": ""CROP"", ""value"": ""táo"", ""start"": 18, ""end"": 21}]"
Bật bơm ở khu Q,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 10, ""end"": 15}]"
Thu hoạch khoai tây khi nào,"[{""type"": ""CROP"", ""value"": ""khoai tây"", ""start"": 10, ""end"": 19}]"
khu K có độ ẩm đất bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu K"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""độ ẩm đất"", ""start"": 9, ""end"": 18}]"
khu N có nhiệt độ đất bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu N"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""nhiệt độ đất"", ""start"": 9, ""end"": 21}]"
khu X có cường độ ánh sáng bao nhiêu,"[{""type"": ""AREA"", ""value"": ""khu X"", ""start"": 0, ""end"": 5}, {""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}]"
Tắt bóng đèn ở khu Q,"[{""type"": ""DEVICE"", ""value"": ""bóng đèn"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu Q"", ""start"": 15, ""end"": 20}]"
Bật máy bơm ở khu K trong 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""máy bơm"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""khu K"", ""start"": 14, ""end"": 19}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 26, ""end"": 38}]"
Bệnh phấn trắng ở thì là xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""thì là"", ""start"": 18, ""end"": 24}]"
Đất trồng phù hợp cho cây hành lá,"[{""type"": ""CROP"", ""value"": ""hành lá"", ""start"": 26, ""end"": 33}]"
độ ẩm của khu C hiện tại,"[{""type"": ""METRIC"", ""value"": ""độ ẩm"", ""start"": 0, ""end"": 5}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 10, ""end"": 15}]"
Bật đèn trong 5 phút,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""DURATION"", ""value"": ""5 phút"", ""start"": 14, ""end"": 20}]"
Tắt bơm khu I sau nửa tiếng,"[{""type"": ""DEVICE"", ""value"": ""bơm"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu I"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 18, ""end"": 27}]"
Chi phí tháng 12,"[{""type"": ""DATE"", ""value"": ""tháng 12"", ""start"": 8, ""end"": 16}]"
Bệnh loét ở khoai môn xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""khoai môn"", ""start"": 12, ""end"": 21}]"
Doanh thu tháng 11,"[{""type"": ""DATE"", ""value"": ""tháng 11"", ""start"": 10, ""end"": 18}]"
hành tím bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""hành tím"", ""start"": 0, ""end"": 8}]"
Tôi muốn biết về giống nhãn lồng Hưng Yên,"[{""type"": ""CROP"", ""value"": ""nhãn lồng Hưng Yên"", ""start"": 23, ""end"": 41}]"
đậu tương bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""đậu tương"", ""start"": 0, ""end"": 9}]"
Bệnh thối rễ ở mồng tơi xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""mồng tơi"", ""start"": 15, ""end"": 23}]"
Bệnh vàng lá ở lúa xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""lúa"", ""start"": 15, ""end"": 18}]"
nhiệt độ không khí là bao nhiêu,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ không khí"", ""start"": 0, ""end"": 18}]"
Bệnh hại ở cacao xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""cacao"", ""start"": 11, ""end"": 16}]"
riềng bị bệnh gì,"[{""type"": ""CROP"", ""value"": ""riềng"", ""start"": 0, ""end"": 5}]"
Tắt tưới khu W sau 3 giờ,"[{""type"": ""DEVICE"", ""value"": ""tưới"", ""start"": 4, ""end"": 8}, {""type"": ""AREA"", ""value"": ""khu W"", ""start"": 9, ""end"": 14}, {""type"": ""DURATION"", ""value"": ""3 giờ"", ""start"": 19, ""end"": 24}]"
Tổng doanh thu tháng 2,"[{""type"": ""DATE"", ""value"": ""tháng 2"", ""start"": 15, ""end"": 22}]"
Chi phí năm 2024,"[{""type"": ""DATE"", ""value"": ""năm 2024"", ""start"": 8, ""end"": 16}]"
Chi phí tháng 6,"[{""type"": ""DATE"", ""value"": ""tháng 6"", ""start"": 8, ""end"": 15}]"
Tưới nửa tiếng,"[{""type"": ""DURATION"", ""value"": ""nửa tiếng"", ""start"": 5, ""end"": 14}]"
Dấu hiệu của quất thiếu kali,"[{""type"": ""CROP"", ""value"": ""quất"", ""start"": 13, ""end"": 17}]"
Bệnh hại ở đậu đũa xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""đậu đũa"", ""start"": 11, ""end"": 18}]"
Cho tôi thông tin về cây cải bó xôi,"[{""type"": ""CROP"", ""value"": ""cải bó xôi"", ""start"": 25, ""end"": 35}]"
Xem nhiệt độ ở khu C,"[{""type"": ""METRIC"", ""value"": ""nhiệt độ"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu C"", ""start"": 15, ""end"": 20}]"
Dấu hiệu của dâu tây thiếu chất dinh dưỡng,"[{""type"": ""CROP"", ""value"": ""dâu tây"", ""start"": 13, ""end"": 20}]"
Cách phòng trừ sâu hại chính cho cây thì là,"[{""type"": ""CROP"", ""value"": ""thì là"", ""start"": 37, ""end"": 43}]"
Bật đèn khu M 1 giờ,"[{""type"": ""DEVICE"", ""value"": ""đèn"", ""start"": 4, ""end"": 7}, {""type"": ""AREA"", ""value"": ""khu M"", ""start"": 8, ""end"": 13}, {""type"": ""DURATION"", ""value"": ""1 giờ"", ""start"": 14, ""end"": 19}]"
Bệnh hại ở lê xử lý như thế nào,"[{""type"": ""CROP"", ""value"": ""lê"", ""start"": 11, ""end"": 13}]"
Kiểm tra cường độ ánh sáng khu S,"[{""type"": ""METRIC"", ""value"": ""cường độ ánh sáng"", ""start"": 9, ""end"": 26}, {""type"": ""AREA"", ""value"": ""khu S"", ""start"": 27, ""end"": 32}]"
