text,label
bưởi da xanh bị nhện đỏ xử lý thế nào?,knowledge_query
Cho xem thống kê các loại sâu bệnh thường gặp nhất.,analytics_query
Các loại thuốc trừ sâu sinh học phổ biến?,knowledge_query
Dự báo doanh thu tháng 9.,analytics_query
Kể cho tôi một câu chuyện cười đi,unknown
cho biết báo cáo lỗ lãi.,financial_query
Mặt trăng quay quanh Trái Đất mất bao lâu ơi,unknown
Kỹ thuật tưới nhỏ giọt cho ớt chuông?,knowledge_query
bạn ơi cho xem kiểm tra cảm biến ở khu vực mới,sensor_query
Cho xem phân tích năng suất của giống lúa st25.,analytics_query
Bao nhiêu giờ rồi nhé,unknown
Doanh thu từ hành lá tháng trước?,financial_query
Doanh thu từ bơ 034 năm 2024?,financial_query
Cách cải tạo đất bị nhiễm phèn với,knowledge_query
làm ơn ngắt tất cả các máy bơm,device_control
độ ẩm cao nhất/thấp nhất quý này?,sensor_query
Học lập trình bắt đầu từ đâu đi,unknown
Kiểm tra cây sầu riêng tháng trước.,financial_query
Cho xem thu nhập hôm qua.,financial_query
Bệnh sâu cuốn lá trên gừng nhận biết như thế nào?,knowledge_query
Hãy cho biết độ ẩm đất có cao quá không nhé,sensor_query
So sánh pH giữa khu A và khu B.,sensor_query
dừng đèn đi.,device_control
Thời vụ xử lý hoa cúc ở Đồng bằng sông Cửu Long?,knowledge_query
Tự động chăm sóc hệ thống tưới khi nhiệt độ > 30°C.,device_control
cho xem kiểm tra cảm biến ở khu vực mới giúp tôi,sensor_query
Lợi nhuận của vụ mùa quý này?,financial_query
Cài đặt máy bơm chế độ là cao.,device_control
Liệt kê tiền xăng dầu cho máy cày hết là mấy đi,financial_query
Cho tôi biết cây trồng nào tốn nhiều chi phí chăm sóc nhất giùm,analytics_query
Ngưng đèn ở luống 2.,device_control
Bệnh Greening trên cây có múi giùm,knowledge_query
làm ơn thủ đô của pháp là gì,unknown
Tạm biệt giùm,unknown
HÃY CHO BIẾT LÀ MẤY GIỜ RỒI?,unknown
Xu hướng chi tiêu tháng 9.,analytics_query
Cho xem phân tích chi phí sản xuất 1kg cà chua.,analytics_query
Cho tôi hỏi cách phòng trừ rệp sáp cho cây có múi,knowledge_query
Trồng cây gì để cải tạo đất bạc màu à,knowledge_query
Cài đặt máy bơm nhiệt độ là tự động.,device_control
mùa đông ở Đồng bằng sông Cửu Long nên trồng súp lơ xanh nào?,knowledge_query
Hiện tượng thối rễ trên cây sầu riêng xem nào,knowledge_query
cho xem so sánh doanh thu tháng hiện tại với tháng trước.,financial_query
Cho tôi biết làm thế nào để giảm cân nhé,unknown
Bệnh sâu đục quả trên mía nhận biết như thế nào?,knowledge_query
giúp tôi báo cáo chi phí trên mỗi đơn vị sản phẩm,analytics_query
Cho xem so sánh năng suất năm hiện tại và năm ngoái.,analytics_query
Bọ trĩ hại dưa hấu nhé,knowledge_query
Chi phí cho giống cây trồng năm này?,financial_query
Dừng quạt thông gió ở kho lạnh ơi,device_control
Hẹn giờ khởi động đèn lúc 6h tối cho vườn ươm.,device_control
Bệnh héo xanh trên cây cà chua xem nào,knowledge_query
Lợi nhuận của 1 hecta lúa tháng trước?,financial_query
Quy trình nhân giống cà pháo?,knowledge_query
Mực nước trong bể chứa còn mấy à,sensor_query
Ngưng van tưới ở luống 1.,device_control
bạn ơi cho xem liệt kê lợi nhuận của cây sầu riêng,financial_query
bạn ơi báo cáo tổng kết hợp chi phí vật tư nông nghiệp,analytics_query
Cho tôi biết ô tô điện hoạt động như thế nào?,unknown
cho tôi hỏi độ ẩm đất trung bình của nông trại,sensor_query
So sánh EC giữa vườn cam và vườn chanh.,sensor_query
Bệnh rệp muội trên mít nhận biết như thế nào?,knowledge_query
Lượng mưa hôm này đo được bao nhiêu?,sensor_query
vui lòng báo cáo chi phí trên mỗi đơn vị sản phẩm,analytics_query
Độ ẩm đất có thấp quá không đi,sensor_query
Điều chỉnh đèn về tự động.,device_control
Ngưng máy phun sương ở nhà kính.,device_control
Cho xem chỉ đường đến hồ hoàn kiếm với,unknown
Tổng chi phí nhân công tháng 8?,financial_query
thử cho xem chạy máy bơm 1 trong 30 phút,device_control
dừng hệ thống châm phân nha,device_control
Quy trình cải tạo nấm?,knowledge_query
Cho xem lợi nhuận năm nay.,financial_query
Tổng kết tiền điện tháng hiện tại?,financial_query
Liệt kê ô tô điện hoạt động như thế nào nha,unknown
làm ơn tin tức mới nhất ngày hôm nay,unknown
Dự báo lợi nhuận tháng này.,analytics_query
Cách phòng trừ lúa?,knowledge_query
mùa thu ở miền Bắc nên trồng đậu nào?,knowledge_query
NHẬN BIẾT CÂY THIẾU NITƠ XEM NÀO,knowledge_query
Xem báo cáo lỗ lãi quý này.,financial_query
Thống kê lợi nhuận tuần này.,analytics_query
Tại sao bầu trời màu xanh?,unknown
Kiểm tra vườn cam năm 2024.,financial_query
Cho tôi biết bạn có biết bơi không giùm,unknown
bạn ơi tổng thu nhập của tôi năm hiện tại,financial_query
Bệnh héo xanh trên cây cà chua?,knowledge_query
Kiểm tra 1 hecta lúa quý này.,financial_query
Lịch sử thu nhập của vườn cam?,sensor_query
Tìm cho tôi một nhà hàng gần đây.,unknown
Phân tích hiệu quả của nhân công nha,analytics_query
CHO HIỂN THỊ CHỈ SỐ ÁNH SÁNG PAR ƠI,sensor_query
liệt kê biểu đồ nhiệt độ ngày hôm nay à,sensor_query
Lợi nhuận ròng của năm 2024 xem nào,financial_query
Liệt kê ngày hôm nay là thứ mấy nhé,unknown
Cài đặt rèm che chế độ là 70%.,device_control
pH ở vườn ươm là mấy?,sensor_query
Quy trình xử lý vải?,knowledge_query
Cho tôi biết đang có phim gì hay ở rạp?,unknown
Bật động cơ ở khu A.,device_control
Dữ liệu cảm biến độ ẩm gần nhất?,sensor_query
Cho xem tạm ngừng máy bơm tính tổng.,device_control
Làm sao để cải tạo mồng tơi?,knowledge_query
Bật hệ thống tưới ở vườn cam.,device_control
LIỆT KÊ NHIỆT ĐỘ CÓ ĐANG TĂNG KHÔNG.,sensor_query
Đang có phim gì hay ở rạp nha,unknown
Làm sao để phòng trừ cà phê Robusta?,knowledge_query
Tự động gieo hạt rèm che khi ban ngày.,device_control
Nồng độ o2 trong hồ cá (nếu có) ơi,sensor_query
Liệt kê do đâu cần bón lót.,knowledge_query
pH ở khu C là mấy?,sensor_query
SO SÁNH ĐỘ ẨM GIỮA KHU A VÀ KHU B XEM NÀO,sensor_query
Tiền lãi vay ngân hàng tháng nay với,financial_query
Dự báo giá bán nông sản tháng sau giùm,analytics_query
Cảm biến độ ẩm khu c báo là bao nhiêu giúp tôi,sensor_query
giúp tôi cho xem so sánh độ ẩm giữa khu a và khu b,sensor_query
Điều chỉnh hệ thống tưới về mức 3.,device_control
Liệt kê lượng mưa hôm nay đo được mấy?,sensor_query
Chi phí đầu tư ban đầu cho nhà kính với,financial_query
ngắt máy bơm 2.,device_control
Thời vụ thu hoạch sầu riêng Ri6 ở miền Bắc?,knowledge_query
Thống kê thời gian sinh trưởng trung bình của cây nha,analytics_query
cho tôi hỏi phân tích hiệu quả sử dụng phân bón npk,analytics_query
Phân tích mức độ tiêu thụ nước của khu B ơi,analytics_query
Thời tiết ngày mai ra sao giùm,unknown
Lên lịch động cơ mỗi 2 tiếng.,device_control
LIỆT KÊ DỮ LIỆU CẢM BIẾN ĐỘ ẨM GẦN NHẤT ƠI,sensor_query
xin hãy con chó của tôi bị ốm,unknown
Cho tôi biết tính tổng chi phí nhân công tháng 8.,financial_query
làm ơn độ ph của đất ở luống 5,sensor_query
Hãy cho biết khu vực nào cần ưu tiên cải tạo.,analytics_query
cho tôi hỏi dự báo sản lượng dưa hấu vụ tết,analytics_query
Cho tôi biết mua cổ phiếu nào tốt ơi,unknown
Cài đặt van tưới chế độ là 70%.,device_control
Doanh thu từ nấm mỡ 6 tháng đầu năm?,financial_query
xin hãy kích hoạt van xả lũ,device_control
Phân tích doanh thu của vụ mùa.,analytics_query
cà phê bị rầy nâu xử lý thế nào?,knowledge_query
thử một cộng một bằng bao nhiêu,unknown
mùa hè ở miền Trung nên trồng nấm mỡ nào?,knowledge_query
Kiểm tra khu A quý này.,financial_query
liệt kê độ ph của đất ở luống 5.,sensor_query
Phân tích sản lượng của vụ mùa.,analytics_query
quạt có đang hoạt động không?,device_control
Dịch 'hello' sang tiếng Việt ơi,unknown
Tính chi phí của khu B.,financial_query
bạn ơi cho xem mở quạt thông gió khu c,device_control
Tắt hệ thống tưới ở nhà màng số 1.,device_control
Chi phí thức ăn chăn nuôi năm nay?,financial_query
Mở van xả nước xem nào,device_control
tính tổng doanh thu tháng này là mấy?,financial_query
Tôi buồn quá đi,unknown
BÁO CÁO TỔNG CỘNG HỢP CHI PHÍ VẬT TƯ NÔNG NGHIỆP.,analytics_query
Liệt kê quy trình trồng nấm rơm.,knowledge_query
CHO XEM PHÂN TÍCH MỐI TƯƠNG QUAN GIỮA NHIỆT ĐỘ VÀ SẢN LƯỢNG.,analytics_query
làm ơn triệu chứng thiếu magie trên cà chua,knowledge_query
LÀM ƠN CHO TRA CỨU DỮ LIỆU CẢM BIẾN CỦA LUỐNG B2,sensor_query
hãy cho biết nhiệt độ cao nhất ngày hôm nay là mấy giờ?,sensor_query
Xin hãy trái đất hình gì,unknown
Cho xem phân tích hiệu quả sử dụng phân bón npk với,analytics_query
Kỹ thuật tưới nhỏ giọt cho lúa ST25?,knowledge_query
Xem số liệu độ ẩm đất năm nay.,sensor_query
Cho xem dữ liệu cảm biến của khu A.,sensor_query
Bệnh đạo ôn trên lúa là gì?,knowledge_query
giúp tôi phân tích dữ liệu cảm biến độ ẩm đất,analytics_query
cho tôi hỏi chi phí cố định hàng tháng là là bao nhiêu,financial_query
Bệnh sâu tơ trên rau muống nhận biết như thế nào?,knowledge_query
Nhiệt độ nước tưới là bao nhiêu?,sensor_query
Cảm biến độ ẩm lá có ướt không?,sensor_query
Cài đặt máy phun sương nhiệt độ là 70%.,device_control
Tự động cải tạo quạt khi độ ẩm < 50%.,device_control
hãy cho xem nói lại lần nữa,unknown
Tính tiền lãi của giống ST25.,financial_query
Cho tôi biết bệnh chổi rồng trên nhãn đi,knowledge_query
Cho máy bơm 3 chạy 10 phút.,device_control
Quy trình bón phân cà phê Robusta?,knowledge_query
xin hãy do đâu bầu trời màu xanh,unknown
Chi phí mua phân bón quý 1 đi,financial_query
Cho máy phun sương chạy cả ngày.,device_control
thử nhiệt độ đất ở luống 3,sensor_query
OK đi,unknown
Mô hình VAC là gì giùm,knowledge_query
thử nồng độ o2 trong hồ cá (nếu có),sensor_query
hãy cho tôi biết chi phí mua phân bón quý 1,financial_query
Cài đặt cửa sổ tốc độ là cao.,device_control
dừng đèn nhà kính.,device_control
Hãy bật máy bơm ở khu F.,device_control
Kỹ thuật VAC cho đậu?,knowledge_query
Thống kê sản lượng tháng này.,analytics_query
Nhiệt độ có đang tăng không nha,sensor_query
xin hãy nhiệt độ cao nhất ngày hôm nay là là mấy giờ,sensor_query
làm ơn cảm biến độ ẩm lá có ướt không,sensor_query
EC cao nhất/thấp nhất 6 tháng đầu năm?,sensor_query
Ranking các khu B theo thu nhập.,analytics_query
Biểu đồ CO2 quý này.,sensor_query
xin hãy liệt kê tin tức mới nhất hôm này,unknown
Hẹn 5 giờ sáng mai tưới khu A à,device_control
Chi phí phân bón quý này?,financial_query
giúp tôi cho xem báo cáo sản lượng thu hoạch tháng trước,analytics_query
Tự động chăm sóc máy bơm khi nhiệt độ > 30°C.,device_control
cho tôi biết đất bazan hợp với cây gì xem nào,knowledge_query
Xu hướng pH tuần này.,sensor_query
Tự động thu hoạch rèm che khi ban ngày.,device_control
Bạn là ai nhé,unknown
bạn ơi bệnh đốm lá trên cây thanh long,knowledge_query
HÃY SO SÁNH ĐỘ ẨM GIỮA KHU A VÀ KHU B,sensor_query
Lợi nhuận của nông trại tháng 9?,financial_query
So sánh lợi nhuận giữa ngô và hồ tiêu.,analytics_query
Liệt kê ô tô điện hoạt động như thế nào ơi,unknown
Hãy cho biết nhiệt độ có đang tăng không.,sensor_query
Cảm biến ánh sáng báo mấy lux?,sensor_query
Bạn có thể hát không nha,unknown
Báo cáo tỷ lệ sâu bệnh của vườn cam nha,analytics_query
hãy hãy cho biết phân lân có tác dụng gì,knowledge_query
Xin hãy khu vực nào có năng suất thấp nhất,analytics_query
Kỹ thuật trồng gừng trong bao?,knowledge_query
Cài đặt cửa sổ chế độ là tự động.,device_control
Báo cáo về các khu vực đất trống.,analytics_query
Thời vụ tưới nước dừa xiêm ở Tây Nguyên?,knowledge_query
Chào bạn đi,unknown
Liệt kê tính tổng doanh thu tháng này là mấy?,financial_query
Kiểm tra khu B tháng này.,financial_query
Dự đoán lợi nhuận của vụ mùa tới với,analytics_query
lợi nhuận của vụ mùa vừa rồi giúp tôi,financial_query
Giúp tôi cho xem hiển thị báo cáo tài chính tháng 9,financial_query
Tìm cho tôi một nhà hàng gần đây đi,unknown
Nhiệt độ cao nhất hôm này là là bao nhiêu giờ?,sensor_query
Ngưng van tưới ở vườn cam.,device_control
Thời vụ xử lý mía ở miền Nam?,knowledge_query
hãy tôi buồn quá,unknown
Cho xem ngắt hệ thống châm phân.,device_control
Lịch sử chi tiêu của khu B?,sensor_query
Bệnh sâu khoang trên rau muống nhận biết như thế nào?,knowledge_query
Liệt kê tôi có thể giúp gì cho bạn?,unknown
mở máy bơm 1 đi,device_control
Thời vụ bón phân sầu riêng Ri6 ở miền Bắc?,knowledge_query
Tổng vốn đầu tư quý này là bao nhiêu?,financial_query
Doanh thu từ cà phê hôm nay?,financial_query
Dự báo công nợ 6 tháng đầu năm.,analytics_query
Kiểm tra vụ mùa tháng 9.,financial_query
Lên lịch động cơ 18h chiều.,device_control
Điều chỉnh máy phun sương về cao.,device_control
Tiền điện nước cho nông trại tháng này?,financial_query
Tốc độ gió hiện tại xem nào,sensor_query
Hãy cho biết cách trồng lúa nước đi,knowledge_query
Tiền thuốc trừ sâu đã chi mấy?,financial_query
Kỹ thuật tưới nhỏ giọt cho đậu cô ve?,knowledge_query
EC ở nhà màng là mấy?,sensor_query
Nhiệt độ hôm này thế nào xem nào,sensor_query
Doanh thu từ măng cụt 6 tháng đầu năm?,financial_query
hãy lịch sử việt nam,unknown
So sánh hiệu quả của 2 loại phân bón A và B đi,analytics_query
thử dịch 'hello' sang tiếng việt,unknown
Cho xem báo cáo sản lượng thu hoạch tháng trước.,analytics_query
