text,entities
thu 40 triệu từ hoa đào tại vườn cam,"[{""type"": ""MONEY"", ""value"": ""40 triệu"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""hoa đào"", ""start"": 16, ""end"": 23}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 28, ""end"": 36}]"
đừng phun thuốc trừ sâu,"[{""type"": ""ACTIVITY"", ""value"": ""phun thuốc trừ sâu"", ""start"": 5, ""end"": 23}]"
cần bón thúc bơ 034 khu thử nghiệm,"[{""type"": ""ACTIVITY"", ""value"": ""bón thúc"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""bơ 034"", ""start"": 13, ""end"": 19}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 20, ""end"": 34}]"
tắt bơm tăng áp,"[{""type"": ""DEVICE"", ""value"": ""bơm tăng áp"", ""start"": 4, ""end"": 15}]"
cần 12 bao phân hữu cơ cho húng quế mùa hạ,"[{""type"": ""QUANTITY"", ""value"": ""12 bao"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""phân hữu cơ"", ""start"": 11, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""húng quế"", ""start"": 27, ""end"": 35}, {""type"": ""SEASON"", ""value"": ""mùa hạ"", ""start"": 36, ""end"": 42}]"
bật drone ở kho vật tư trong 50 phút,"[{""type"": ""DEVICE"", ""value"": ""drone"", ""start"": 4, ""end"": 9}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 12, ""end"": 22}, {""type"": ""DURATION"", ""value"": ""50 phút"", ""start"": 29, ""end"": 36}]"
cách trồng dưa lê,"[{""type"": ""CROP_NAME"", ""value"": ""dưa lê"", ""start"": 11, ""end"": 17}]"
hướng gió hôm nay 12.0 m/s,"[{""type"": ""SENSOR_TYPE_WIND"", ""value"": ""hướng gió"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_WIND"", ""value"": ""12.0 m/s"", ""start"": 18, ""end"": 26}]"
bật nhà kính ở khu A trong 1 ngày,"[{""type"": ""DEVICE"", ""value"": ""nhà kính"", ""start"": 4, ""end"": 12}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 15, ""end"": 20}, {""type"": ""DURATION"", ""value"": ""1 ngày"", ""start"": 27, ""end"": 33}]"
trồng 14 bao ngò rí tại hồ chứa B,"[{""type"": ""QUANTITY"", ""value"": ""14 bao"", ""start"": 6, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""ngò rí"", ""start"": 13, ""end"": 19}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 24, ""end"": 33}]"
CO2 trong khu A đạt 1992 ppm,"[{""type"": ""SENSOR_TYPE_CO2"", ""value"": ""CO2"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 10, ""end"": 15}, {""type"": ""METRIC_VALUE_CO2"", ""value"": ""1992 ppm"", ""start"": 20, ""end"": 28}]"
đậu tại khu B bị bệnh xoăn lá,"[{""type"": ""CROP_NAME"", ""value"": ""đậu"", ""start"": 0, ""end"": 3}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 8, ""end"": 13}, {""type"": ""PESTICIDE"", ""value"": ""bệnh xoăn lá"", ""start"": 17, ""end"": 29}]"
độ đục trong hồ là 7.5 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ đục"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""7.5 mg/L"", ""start"": 19, ""end"": 27}]"
lượng mưa đo được 21 mm,"[{""type"": ""SENSOR_TYPE_RAIN"", ""value"": ""lượng mưa"", ""start"": 0, ""end"": 9}, {""type"": ""METRIC_VALUE_RAIN"", ""value"": ""21 mm"", ""start"": 18, ""end"": 23}]"
lắp đặt hệ thống tưới nhỏ giọt cho hồ chứa B,"[{""type"": ""DEVICE"", ""value"": ""hệ thống tưới nhỏ giọt"", ""start"": 8, ""end"": 30}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 35, ""end"": 44}]"
kho lạnh có độ ẩm 73%,"[{""type"": ""AREA"", ""value"": ""kho lạnh"", ""start"": 0, ""end"": 8}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm"", ""start"": 12, ""end"": 17}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""73%"", ""start"": 18, ""end"": 21}]"
kho vật tư thu được 147kg quýt mùa khô,"[{""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 0, ""end"": 10}, {""type"": ""QUANTITY"", ""value"": ""147kg"", ""start"": 20, ""end"": 25}, {""type"": ""CROP_NAME"", ""value"": ""quýt"", ""start"": 26, ""end"": 30}, {""type"": ""SEASON"", ""value"": ""mùa khô"", ""start"": 31, ""end"": 38}]"
kiểm tra bộ điều khiển ở khu B,"[{""type"": ""DEVICE"", ""value"": ""bộ điều khiển"", ""start"": 9, ""end"": 22}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 25, ""end"": 30}]"
lợi nhuận vụ muộn là 22k,"[{""type"": ""SEASON"", ""value"": ""vụ muộn"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""22k"", ""start"": 21, ""end"": 24}]"
thu hoạch nhãn lồng mùa xuân,"[{""type"": ""CROP_NAME"", ""value"": ""nhãn lồng"", ""start"": 10, ""end"": 19}, {""type"": ""SEASON"", ""value"": ""mùa xuân"", ""start"": 20, ""end"": 28}]"
thu hoạch 6 ha hồng xiêm ở luống 1,"[{""type"": ""QUANTITY"", ""value"": ""6 ha"", ""start"": 10, ""end"": 14}, {""type"": ""CROP_NAME"", ""value"": ""hồng xiêm"", ""start"": 15, ""end"": 24}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 27, ""end"": 34}]"
khu A có độ ẩm không khí 50%,"[{""type"": ""AREA"", ""value"": ""khu A"", ""start"": 0, ""end"": 5}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm không khí"", ""start"": 9, ""end"": 24}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""50%"", ""start"": 25, ""end"": 28}]"
cần bón phân húng chanh vườn cam,"[{""type"": ""ACTIVITY"", ""value"": ""bón phân"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""húng chanh"", ""start"": 13, ""end"": 23}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 24, ""end"": 32}]"
thu 696.000 VNĐ từ hồ tiêu tại hồ chứa B,"[{""type"": ""MONEY"", ""value"": ""696.000 VNĐ"", ""start"": 4, ""end"": 15}, {""type"": ""CROP_NAME"", ""value"": ""hồ tiêu"", ""start"": 19, ""end"": 26}, {""type"": ""AREA"", ""value"": ""hồ chứa B"", ""start"": 31, ""end"": 40}]"
đồng ruộng có độ ẩm không khí 85%,"[{""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm không khí"", ""start"": 14, ""end"": 29}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""85%"", ""start"": 30, ""end"": 33}]"
độ đục trong hồ là 6.8 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ đục"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""6.8 mg/L"", ""start"": 19, ""end"": 27}]"
cần tưới cây xoài Cát Hòa Lộc nhà màng số 1,"[{""type"": ""ACTIVITY"", ""value"": ""tưới cây"", ""start"": 4, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""xoài Cát Hòa Lộc"", ""start"": 13, ""end"": 29}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 30, ""end"": 43}]"
"kiểm tra PAR ở kho vật tư, đang là 3666 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""PAR"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 15, ""end"": 25}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""3666 lux"", ""start"": 35, ""end"": 43}]"
kho vật tư có độ ẩm không khí 65%,"[{""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm không khí"", ""start"": 14, ""end"": 29}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""65%"", ""start"": 30, ""end"": 33}]"
giá 10 tạ khoai lang tím Nhật là 496k,"[{""type"": ""QUANTITY"", ""value"": ""10 tạ"", ""start"": 4, ""end"": 9}, {""type"": ""CROP_NAME"", ""value"": ""khoai lang tím Nhật"", ""start"": 10, ""end"": 29}, {""type"": ""MONEY"", ""value"": ""496k"", ""start"": 33, ""end"": 37}]"
ghi nhận bón lót tại nhà màng số 1 lúc 10:30,"[{""type"": ""ACTIVITY"", ""value"": ""bón lót"", ""start"": 9, ""end"": 16}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 21, ""end"": 34}, {""type"": ""DATE"", ""value"": ""10:30"", ""start"": 39, ""end"": 44}]"
trồng 458kg cacao tại luống A1,"[{""type"": ""QUANTITY"", ""value"": ""458kg"", ""start"": 6, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""cacao"", ""start"": 12, ""end"": 17}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 22, ""end"": 30}]"
bật rèm che ở luống 1 trong cả ngày,"[{""type"": ""DEVICE"", ""value"": ""rèm che"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 14, ""end"": 21}, {""type"": ""DURATION"", ""value"": ""cả ngày"", ""start"": 28, ""end"": 35}]"
bật máy bơm 1 ở luống A1 trong 11 giờ,"[{""type"": ""DEVICE"", ""value"": ""máy bơm 1"", ""start"": 4, ""end"": 13}, {""type"": ""AREA"", ""value"": ""luống A1"", ""start"": 16, ""end"": 24}, {""type"": ""DURATION"", ""value"": ""11 giờ"", ""start"": 31, ""end"": 37}]"
"kiểm tra ánh sáng ở khu A, đang là 20567 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""ánh sáng"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 20, ""end"": 25}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""20567 lux"", ""start"": 35, ""end"": 44}]"
EC đất của luống 1 là 3.4 mS/cm,"[{""type"": ""SENSOR_TYPE_EC"", ""value"": ""EC đất"", ""start"": 0, ""end"": 6}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 11, ""end"": 18}, {""type"": ""METRIC_VALUE_EC"", ""value"": ""3.4 mS/cm"", ""start"": 22, ""end"": 31}]"
100 m2 nhà lưới,"[{""type"": ""QUANTITY"", ""value"": ""100 m2"", ""start"": 0, ""end"": 6}]"
trả 1.5 triệu tiền sâu cuốn lá,"[{""type"": ""MONEY"", ""value"": ""1.5 triệu"", ""start"": 4, ""end"": 13}, {""type"": ""PESTICIDE"", ""value"": ""sâu cuốn lá"", ""start"": 19, ""end"": 30}]"
đo pH nước tại vườn cam được 4.4,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH nước"", ""start"": 3, ""end"": 10}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 15, ""end"": 23}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""4.4"", ""start"": 29, ""end"": 32}]"
"kiểm tra lux ở nhà kính 2, đang là 8047 lux","[{""type"": ""SENSOR_TYPE_LIGHT"", ""value"": ""lux"", ""start"": 9, ""end"": 12}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 15, ""end"": 25}, {""type"": ""METRIC_VALUE_LIGHT"", ""value"": ""8047 lux"", ""start"": 35, ""end"": 43}]"
cần lên luống cải cúc khu B,"[{""type"": ""ACTIVITY"", ""value"": ""lên luống"", ""start"": 4, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""cải cúc"", ""start"": 14, ""end"": 21}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 22, ""end"": 27}]"
cần 727 m2 phân NPK cho khoai mì vụ chiêm,"[{""type"": ""QUANTITY"", ""value"": ""727 m2"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""phân NPK"", ""start"": 11, ""end"": 19}, {""type"": ""CROP_NAME"", ""value"": ""khoai mì"", ""start"": 24, ""end"": 32}, {""type"": ""SEASON"", ""value"": ""vụ chiêm"", ""start"": 33, ""end"": 41}]"
cần trồng cây hoa lan vườn ươm,"[{""type"": ""ACTIVITY"", ""value"": ""trồng cây"", ""start"": 4, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""hoa lan"", ""start"": 14, ""end"": 21}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 22, ""end"": 30}]"
trồng 1 ha dâu tằm tại kho vật tư,"[{""type"": ""QUANTITY"", ""value"": ""1 ha"", ""start"": 6, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""dâu tằm"", ""start"": 11, ""end"": 18}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 23, ""end"": 33}]"
nhà kính 2 có độ ẩm đất 95%,"[{""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 0, ""end"": 10}, {""type"": ""SENSOR_TYPE_HUMID"", ""value"": ""độ ẩm đất"", ""start"": 14, ""end"": 23}, {""type"": ""METRIC_VALUE_HUMID"", ""value"": ""95%"", ""start"": 24, ""end"": 27}]"
bón 37 lít phân chuồng cho dưa hấu Hắc Mỹ Nhân ở vườn cam,"[{""type"": ""QUANTITY"", ""value"": ""37 lít"", ""start"": 4, ""end"": 10}, {""type"": ""FERTILIZER"", ""value"": ""phân chuồng"", ""start"": 11, ""end"": 22}, {""type"": ""CROP_NAME"", ""value"": ""dưa hấu Hắc Mỹ Nhân"", ""start"": 27, ""end"": 46}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 49, ""end"": 57}]"
bón 272kg phân KCL cho đậu tương ở khu B,"[{""type"": ""QUANTITY"", ""value"": ""272kg"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân KCL"", ""start"": 10, ""end"": 18}, {""type"": ""CROP_NAME"", ""value"": ""đậu tương"", ""start"": 23, ""end"": 32}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 35, ""end"": 40}]"
bón phân cải thảo ở khu thử nghiệm,"[{""type"": ""ACTIVITY"", ""value"": ""bón phân"", ""start"": 0, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""cải thảo"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 20, ""end"": 34}]"
phun Amistar Top cho thanh long ruột đỏ vào 16:30,"[{""type"": ""PESTICIDE"", ""value"": ""Amistar Top"", ""start"": 5, ""end"": 16}, {""type"": ""CROP_NAME"", ""value"": ""thanh long ruột đỏ"", ""start"": 21, ""end"": 39}, {""type"": ""DATE"", ""value"": ""16:30"", ""start"": 44, ""end"": 49}]"
mít Thái bị ốc bươu vàng,"[{""type"": ""CROP_NAME"", ""value"": ""mít Thái"", ""start"": 0, ""end"": 8}, {""type"": ""PESTICIDE"", ""value"": ""ốc bươu vàng"", ""start"": 12, ""end"": 24}]"
khóm tại nhà màng số 1 bị bệnh thán thư,"[{""type"": ""CROP_NAME"", ""value"": ""khóm"", ""start"": 0, ""end"": 4}, {""type"": ""AREA"", ""value"": ""nhà màng số 1"", ""start"": 9, ""end"": 22}, {""type"": ""PESTICIDE"", ""value"": ""bệnh thán thư"", ""start"": 26, ""end"": 39}]"
tưới 2 tấn nước cho luống 1 lúc ngày mai,"[{""type"": ""QUANTITY"", ""value"": ""2 tấn"", ""start"": 5, ""end"": 10}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 20, ""end"": 27}, {""type"": ""DATE"", ""value"": ""ngày mai"", ""start"": 32, ""end"": 40}]"
làm 2 ngày rưỡi,"[{""type"": ""DURATION"", ""value"": ""2 ngày rưỡi"", ""start"": 4, ""end"": 15}]"
độ đục trong hồ là 4.3 mg/L,"[{""type"": ""SENSOR_TYPE_WATER"", ""value"": ""độ đục"", ""start"": 0, ""end"": 6}, {""type"": ""METRIC_VALUE_WATER"", ""value"": ""4.3 mg/L"", ""start"": 19, ""end"": 27}]"
phun Amistar Top cho ngô lai vào 16:30,"[{""type"": ""PESTICIDE"", ""value"": ""Amistar Top"", ""start"": 5, ""end"": 16}, {""type"": ""CROP_NAME"", ""value"": ""ngô lai"", ""start"": 21, ""end"": 28}, {""type"": ""DATE"", ""value"": ""16:30"", ""start"": 33, ""end"": 38}]"
chi phí chăm sóc là 592 nghìn đồng,"[{""type"": ""ACTIVITY"", ""value"": ""chăm sóc"", ""start"": 8, ""end"": 16}, {""type"": ""MONEY"", ""value"": ""592 nghìn đồng"", ""start"": 20, ""end"": 34}]"
bón 280ml DAP cho hồng xiêm ở khu B,"[{""type"": ""QUANTITY"", ""value"": ""280ml"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""DAP"", ""start"": 10, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""hồng xiêm"", ""start"": 18, ""end"": 27}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 30, ""end"": 35}]"
sầu riêng Musang King bị vàng lá,"[{""type"": ""CROP_NAME"", ""value"": ""sầu riêng Musang King"", ""start"": 0, ""end"": 21}]"
thu hoạch cà phê Robusta mùa hạ,"[{""type"": ""CROP_NAME"", ""value"": ""cà phê Robusta"", ""start"": 10, ""end"": 24}, {""type"": ""SEASON"", ""value"": ""mùa hạ"", ""start"": 25, ""end"": 31}]"
nhiệt độ đất ở luống 1 là 38.9°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ đất"", ""start"": 0, ""end"": 12}, {""type"": ""AREA"", ""value"": ""luống 1"", ""start"": 15, ""end"": 22}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""38.9°C"", ""start"": 26, ""end"": 32}]"
cần nhổ cỏ bắp cải khu thử nghiệm,"[{""type"": ""ACTIVITY"", ""value"": ""nhổ cỏ"", ""start"": 4, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""bắp cải"", ""start"": 11, ""end"": 18}, {""type"": ""AREA"", ""value"": ""khu thử nghiệm"", ""start"": 19, ""end"": 33}]"
nhiệt độ nước ở nhà kính 2 là 26.3°C,"[{""type"": ""SENSOR_TYPE_TEMP"", ""value"": ""nhiệt độ nước"", ""start"": 0, ""end"": 13}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 16, ""end"": 26}, {""type"": ""METRIC_VALUE_TEMP"", ""value"": ""26.3°C"", ""start"": 30, ""end"": 36}]"
ghi nhận chiết cành tại kho vật tư lúc 14h,"[{""type"": ""ACTIVITY"", ""value"": ""chiết cành"", ""start"": 9, ""end"": 19}, {""type"": ""AREA"", ""value"": ""kho vật tư"", ""start"": 24, ""end"": 34}, {""type"": ""DATE"", ""value"": ""14h"", ""start"": 39, ""end"": 42}]"
bón lót thanh long Bình Thuận ở khu B,"[{""type"": ""ACTIVITY"", ""value"": ""bón lót"", ""start"": 0, ""end"": 7}, {""type"": ""CROP_NAME"", ""value"": ""thanh long Bình Thuận"", ""start"": 8, ""end"": 29}, {""type"": ""AREA"", ""value"": ""khu B"", ""start"": 32, ""end"": 37}]"
chi phí sửa chữa là 984.000 VNĐ,"[{""type"": ""ACTIVITY"", ""value"": ""sửa chữa"", ""start"": 8, ""end"": 16}, {""type"": ""MONEY"", ""value"": ""984.000 VNĐ"", ""start"": 20, ""end"": 31}]"
kỹ thuật trồng cây trong nhà màng,"[{""type"": ""TECHNIQUE"", ""value"": ""trồng cây trong nhà màng"", ""start"": 9, ""end"": 33}]"
cách trồng khoai lang,"[{""type"": ""CROP_NAME"", ""value"": ""khoai lang"", ""start"": 11, ""end"": 21}]"
ghi nhận bón thúc tại vườn ươm lúc tuần trước,"[{""type"": ""ACTIVITY"", ""value"": ""bón thúc"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""vườn ươm"", ""start"": 22, ""end"": 30}, {""type"": ""DATE"", ""value"": ""tuần trước"", ""start"": 35, ""end"": 45}]"
đo pH tại vườn cam được 5.6,"[{""type"": ""SENSOR_TYPE_PH"", ""value"": ""pH"", ""start"": 3, ""end"": 5}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 10, ""end"": 18}, {""type"": ""METRIC_VALUE_PH"", ""value"": ""5.6"", ""start"": 24, ""end"": 27}]"
vườn ổi bị sâu,"[{""type"": ""AREA"", ""value"": ""vườn ổi"", ""start"": 0, ""end"": 7}]"
mua 3 lít phân gà hết 3.5 triệu,"[{""type"": ""QUANTITY"", ""value"": ""3 lít"", ""start"": 4, ""end"": 9}, {""type"": ""FERTILIZER"", ""value"": ""phân gà"", ""start"": 10, ""end"": 17}, {""type"": ""MONEY"", ""value"": ""3.5 triệu"", ""start"": 22, ""end"": 31}]"
giá 944g cà chua cherry là 202.000 VNĐ,"[{""type"": ""QUANTITY"", ""value"": ""944g"", ""start"": 4, ""end"": 8}, {""type"": ""CROP_NAME"", ""value"": ""cà chua cherry"", ""start"": 9, ""end"": 23}, {""type"": ""MONEY"", ""value"": ""202.000 VNĐ"", ""start"": 27, ""end"": 38}]"
áp dụng gieo sạ hàng trồng măng tây tại vườn cam,"[{""type"": ""TECHNIQUE"", ""value"": ""gieo sạ hàng"", ""start"": 8, ""end"": 20}, {""type"": ""CROP_NAME"", ""value"": ""măng tây"", ""start"": 27, ""end"": 35}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 40, ""end"": 48}]"
cần 8 tạ DAP cho cacao vụ 1,"[{""type"": ""QUANTITY"", ""value"": ""8 tạ"", ""start"": 4, ""end"": 8}, {""type"": ""FERTILIZER"", ""value"": ""DAP"", ""start"": 9, ""end"": 12}, {""type"": ""CROP_NAME"", ""value"": ""cacao"", ""start"": 17, ""end"": 22}, {""type"": ""SEASON"", ""value"": ""vụ 1"", ""start"": 23, ""end"": 27}]"
giá 41 lít cà chua cherry là 372.000đ,"[{""type"": ""QUANTITY"", ""value"": ""41 lít"", ""start"": 4, ""end"": 10}, {""type"": ""CROP_NAME"", ""value"": ""cà chua cherry"", ""start"": 11, ""end"": 25}, {""type"": ""MONEY"", ""value"": ""372.000đ"", ""start"": 29, ""end"": 37}]"
trồng 4 tấn nấm kim châm tại khu A,"[{""type"": ""QUANTITY"", ""value"": ""4 tấn"", ""start"": 6, ""end"": 11}, {""type"": ""CROP_NAME"", ""value"": ""nấm kim châm"", ""start"": 12, ""end"": 24}, {""type"": ""AREA"", ""value"": ""khu A"", ""start"": 29, ""end"": 34}]"
tưới 292g nước cho nhà kính 2 lúc hôm qua,"[{""type"": ""QUANTITY"", ""value"": ""292g"", ""start"": 5, ""end"": 9}, {""type"": ""AREA"", ""value"": ""nhà kính 2"", ""start"": 19, ""end"": 29}, {""type"": ""DATE"", ""value"": ""hôm qua"", ""start"": 34, ""end"": 41}]"
kiểm tra đèn sưởi ở đồng ruộng,"[{""type"": ""DEVICE"", ""value"": ""đèn sưởi"", ""start"": 9, ""end"": 17}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 20, ""end"": 30}]"
bật rèm che ở vườn cam trong 1 tiếng rưỡi,"[{""type"": ""DEVICE"", ""value"": ""rèm che"", ""start"": 4, ""end"": 11}, {""type"": ""AREA"", ""value"": ""vườn cam"", ""start"": 14, ""end"": 22}, {""type"": ""DURATION"", ""value"": ""1 tiếng rưỡi"", ""start"": 29, ""end"": 41}]"
cần tưới nước nhãn lồng đồng ruộng,"[{""type"": ""ACTIVITY"", ""value"": ""tưới nước"", ""start"": 4, ""end"": 13}, {""type"": ""CROP_NAME"", ""value"": ""nhãn lồng"", ""start"": 14, ""end"": 23}, {""type"": ""AREA"", ""value"": ""đồng ruộng"", ""start"": 24, ""end"": 34}]"
